
,,,,,,,,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent
810,1984-85,SEA,NBA,82,31,51,.378,19705,3277,6910,3232,6725,45,185,1777,2305,1019,2287,3306,2185,649,343,1493,1974,8376,-5.44,0.00,-5.44,99.3,102.8,108.2,.477,15.9,30.0,0.257,.498,14.6,32.7,0.238
811,1985-86,SEA,NBA,82,31,51,.378,19930,3335,7059,3256,6759,79,300,1815,2331,1145,2256,3401,1977,745,295,1435,2168,8564,-0.10,-0.37,-0.47,97.4,105.9,106.0,.478,15.1,33.2,0.257,.492,15.7,31.3,0.282
812,1986-87,CLE,NBA,82,31,51,.378,19755,3349,7122,3268,6784,81,338,1779,2554,1257,2420,3677,1912,672,559,1619,1853,8558,-3.82,0.63,-3.18,101.3,102.6,106.4,.476,16.4,34.4,0.250,.484,14.2,34.1,0.224
813,1987-88,SAS*,NBA,82,31,51,.378,19805,3706,7559,3573,7147,133,412,1769,2412,1184,2335,3519,2344,739,468,1418,1991,9314,-4.88,-0.14,-5.02,104.4,108.2,112.8,.499,14.1,32.0,0.234,.512,14.0,35.6,0.242
814,1989-90,WSB,NBA,82,31,51,.378,19830,3598,7581,3561,7384,37,197,1599,2093,1198,2450,3648,2214,561,424,1201,1929,8832,-2.16,-0.27,-2.43,99.4,107.5,109.7,.477,12.4,32.4,0.211,.484,12.4,32.8,0.249
815,1990-91,LAC,NBA,82,31,51,.378,19805,3391,7315,3278,6881,113,434,1596,2273,1246,2500,3746,2119,725,507,1438,2043,8491,-3.45,0.29,-3.16,99.9,103.0,106.5,.471,14.7,33.3,0.218,.481,13.7,30.8,0.266
816,1990-91,ORL,NBA,82,31,51,.378,19780,3298,7256,3028,6502,270,754,1818,2447,1233,2429,3662,1809,602,306,1391,1976,8684,-3.98,0.18,-3.80,99.5,105.9,109.9,.473,14.3,33.0,0.251,.493,12.8,31.1,0.260
817,1991-92,CHH,NBA,82,31,51,.378,19805,3613,7568,3496,7199,117,369,1637,2168,1164,2367,3531,2284,822,309,1273,1819,8980,-3.90,0.33,-3.57,101.7,107.1,110.9,.485,13.0,31.1,0.216,.510,14.1,34.6,0.222
818,1991-92,MIL,NBA,82,31,51,.378,19880,3321,7216,2950,6211,371,1005,1596,2104,1297,2172,3469,2018,863,317,1350,1904,8609,-1.71,0.26,-1.46,95.5,108.8,110.6,.486,14.2,35.9,0.221,.514,15.3,35.0,0.237
819,1997-98,PHI,NBA,82,31,51,.378,19755,2837,6409,2594,5599,243,810,1734,2352,1125,2294,3419,1729,729,490,1354,1878,7651,-2.39,0.50,-1.89,90.4,102.8,105.4,.462,15.4,32.5,0.271,.481,15.1,32.7,0.256
820,1998-99,ATL*,NBA,50,31,19,.620,12075,1539,3760,1342,3116,197,644,1040,1422,676,1499,2175,782,346,260,745,987,4315,2.90,-0.08,2.82,85.3,100.5,97.1,.436,14.5,33.1,0.277,.437,13.4,27.9,0.202
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
821,1998-99,HOU*,NBA,50,31,19,.620,12075,1755,3798,1419,2884,336,914,865,1187,536,1540,2076,1058,386,260,812,960,4711,2.32,-0.93,1.39,88.8,105.4,102.9,.506,15.8,27.8,0.228,.461,12.4,30.1,0.188
822,1998-99,LAL*,NBA,50,31,19,.620,12050,1841,3935,1600,3250,241,685,1027,1503,619,1482,2101,1095,389,287,754,1231,4950,3.02,-0.35,2.68,91.6,107.6,104.3,.498,14.1,30.6,0.261,.468,13.3,29.8,0.267
823,1999-00,NJN,NBA,82,31,51,.378,19830,2979,6881,2502,5507,477,1374,1601,2041,1040,2315,3355,1688,720,393,1119,1913,8036,-1.04,-0.14,-1.18,92.5,105.1,106.3,.468,12.6,28.1,0.233,.491,15.2,32.8,0.223
824,2000-01,LAC,NBA,82,31,51,.378,20030,2896,6467,2536,5404,360,1063,1429,2061,962,2559,3521,1585,490,513,1293,1775,7581,-2.89,0.66,-2.23,89.6,101.3,104.5,.476,14.9,28.3,0.221,.466,12.0,28.9,0.217
825,2006-07,SEA,NBA,82,31,51,.378,19830,3047,6628,2522,5177,525,1451,1511,1911,928,2322,3250,1695,631,301,1268,1801,8130,-2.89,0.44,-2.45,91.8,107.2,110.3,.499,14.5,27.8,0.228,.515,14.1,29.1,0.243
826,2011-12,MIL,NBA,66,31,35,.470,15865,2502,5652,2066,4387,436,1265,1095,1415,820,1983,2803,1550,548,335,929,1273,6535,0.27,-0.50,-0.23,93.7,105.5,105.2,.481,12.9,27.7,0.194,.489,14.6,29.1,0.217
827,2012-13,MIN,NBA,82,31,51,.378,19730,2943,6702,2493,5227,450,1475,1515,2042,973,2473,3446,1836,700,387,1214,1509,7851,-2.37,0.54,-1.83,92.8,102.9,105.4,.473,13.8,27.4,0.226,.511,15.0,26.0,0.187
828,2014-15,PHO,NBA,60,31,29,.517,14575,2391,5210,1826,3630,565,1580,1000,1288,658,1929,2587,1241,524,300,905,1333,6347,0.72,-0.03,0.69,97.0,107.7,107.0,.513,13.5,24.7,0.192,.498,14.1,27.0,0.235
829,1973-74,PHO,NBA,82,30,52,.366,19755,3555,7726,,,,,1737,2235,1090,2723,3813,2052,658,305,1666,2123,8847,-3.56,0.36,-3.20,109.6,98.1,101.3,.460,16.1,28.2,0.225,.467,15.6,30.9,0.236
830,1974-75,LAL,NBA,82,30,52,.366,19855,3409,7577,,,,,1641,2182,1312,2763,4075,2091,755,423,1785,2079,8459,-4.07,0.13,-3.94,106.4,96.1,99.9,.450,17.3,31.9,0.217,.454,15.4,34.0,0.203
831,1976-77,BUF,NBA,82,30,52,.366,19730,3366,7475,,,,,1880,2492,1213,2623,3836,1883,683,392,1699,1842,8612,-4.44,0.16,-4.28,107.3,97.6,101.8,.450,16.5,30.8,0.252,.478,15.5,32.6,0.177
832,1976-77,MIL,NBA,82,30,52,.366,19705,3668,7840,,,,,1553,2072,1220,2519,3739,1970,790,342,1648,2094,8889,-3.12,0.13,-2.99,108.3,100.0,102.9,.468,15.8,31.8,0.198,.479,15.8,33.4,0.222
833,1978-79,CLE,NBA,82,30,52,.366,19680,3556,7602,,,,,1620,2103,1229,2256,3485,1796,688,334,1376,2027,8732,-3.72,0.15,-3.57,102.7,103.7,107.3,.468,13.9,32.2,0.213,.503,15.9,33.2,0.257
834,1978-79,DET,NBA,82,30,52,.366,19780,3708,7802,,,,,1607,2242,1303,2380,3683,2092,847,550,1599,2141,9023,-2.67,0.07,-2.60,107.2,102.1,104.6,.475,15.4,33.1,0.206,.493,16.8,35.3,0.227
835,1979-80,CHI,NBA,82,30,52,.366,19905,3362,6943,3292,6668,70,275,2019,2592,1115,2465,3580,2152,704,392,1684,2146,8813,-2.71,0.08,-2.63,101.8,104.3,107.0,.489,17.2,32.2,0.291,.500,15.7,32.0,0.251
836,1979-80,DEN,NBA,82,30,52,.366,19830,3462,7470,3379,7215,83,255,1871,2539,1311,2524,3835,2079,746,404,1533,1917,8878,-4.41,0.20,-4.22,103.9,103.4,107.6,.469,15.1,33.6,0.250,.497,14.4,32.2,0.224
837,1981-82,KCK,NBA,82,30,52,.366,19880,3604,7284,3578,7154,26,130,1551,2158,1086,2276,3362,2056,743,402,1507,2359,8785,-3.10,-0.15,-3.25,101.8,104.2,107.2,.497,15.5,29.9,0.213,.504,16.5,34.0,0.287
838,1982-83,GSW,NBA,82,30,52,.366,19780,3627,7508,3593,7358,34,150,1620,2199,1281,2284,3565,1964,856,430,1606,2138,8908,-3.62,0.14,-3.48,104.0,103.9,107.4,.485,15.9,33.9,0.216,.513,16.9,35.4,0.241
839,1982-83,UTA,NBA,82,30,52,.366,19755,3525,7342,3481,7159,44,183,1844,2440,1093,2550,3643,2176,758,595,1683,2017,8938,-4.20,-0.03,-4.22,107.3,101.2,105.1,.483,16.7,29.0,0.251,.481,15.2,36.1,0.208
840,1983-84,SDC,NBA,82,30,52,.366,19730,3634,7325,3610,7197,24,128,1785,2424,1307,2382,3689,1981,567,385,1515,2020,9077,-3.26,0.04,-3.21,101.1,109.2,112.4,.498,15.3,37.7,0.244,.513,12.9,31.8,0.236
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
841,1985-86,CHI*,NBA,82,30,52,.366,19855,3476,7227,3388,6910,88,317,1922,2499,1280,2278,3558,2006,609,400,1436,2166,8962,-3.80,0.69,-3.12,99.7,108.6,112.4,.487,14.7,35.1,0.266,.509,13.5,32.6,0.280
842,1985-86,GSW,NBA,82,30,52,.366,19780,3650,7567,3563,7289,87,278,1912,2517,1271,2344,3615,2018,751,354,1400,2032,9299,-3.45,-0.14,-3.59,104.2,108.3,111.6,.488,13.9,33.5,0.253,.524,14.9,33.3,0.241
843,1989-90,LAC,NBA,82,30,52,.366,19805,3319,6853,3263,6623,56,230,1815,2458,1056,2362,3418,1978,782,507,1547,1859,8509,-3.39,0.59,-2.80,99.2,104.0,107.4,.488,16.3,30.9,0.265,.489,14.3,32.7,0.241
844,1990-91,WSB,NBA,82,30,52,.366,19855,3390,7268,3335,6984,55,284,1478,2028,1173,2390,3563,2081,588,468,1359,1927,8313,-4.98,0.13,-4.84,97.5,103.0,108.1,.470,14.3,32.2,0.203,.478,13.1,34.0,0.242
845,1994-95,NJN,NBA,82,30,52,.366,19880,2939,6738,2525,5441,414,1297,1750,2305,1213,2569,3782,1884,544,548,1300,1844,8042,-3.13,-0.15,-3.28,92.3,105.2,108.6,.467,14.4,33.3,0.260,.493,12.4,29.1,0.217
846,1995-96,NJN,NBA,82,30,52,.366,19905,2881,6750,2631,6004,250,746,1672,2244,1350,2503,3853,1752,627,571,1375,1880,7684,-4.23,0.09,-4.14,90.9,101.9,106.5,.445,15.1,36.4,0.248,.495,14.5,29.1,0.223
847,1996-97,GSW,NBA,82,30,52,.366,19905,2997,6567,2516,5204,481,1363,1696,2180,1086,2259,3345,1822,611,359,1410,1787,8171,-4.71,-0.20,-4.90,91.9,107.2,112.2,.493,15.8,32.3,0.258,.518,14.4,32.5,0.234
848,1996-97,TOR,NBA,82,30,52,.366,19830,2897,6632,2308,5008,589,1624,1446,2008,1135,2254,3389,1714,722,517,1347,1883,7829,-3.12,0.57,-2.56,90.6,104.6,108.0,.481,15.2,32.5,0.218,.504,15.3,31.4,0.258
849,2000-01,CLE,NBA,82,30,52,.366,19830,2890,6532,2670,5873,220,659,1561,2040,1015,2440,3455,1708,642,436,1350,1904,7561,-4.24,-0.24,-4.48,91.2,100.3,104.9,.459,15.4,29.7,0.239,.477,14.1,28.9,0.248
850,2001-02,NYK,NBA,82,30,52,.366,19805,2817,6520,2343,5176,474,1344,1406,1786,876,2458,3334,1720,558,288,1192,1800,7514,-3.99,-0.16,-4.15,89.7,101.5,105.9,.468,14.0,25.6,0.216,.479,12.9,28.1,0.236
851,2002-03,CHI,NBA,82,30,52,.366,19930,2991,6714,2642,5717,349,997,1455,2014,985,2541,3526,1782,605,461,1388,2028,7786,-5.13,-0.17,-5.31,93.5,100.2,105.6,.471,15.4,27.7,0.217,.470,13.3,30.5,0.263
852,2004-05,MIL,NBA,82,30,52,.366,19780,2964,6580,2639,5655,325,925,1720,2229,985,2405,3390,1720,529,289,1132,1797,7973,-2.99,-0.10,-3.09,90.8,106.6,109.8,.475,13.0,29.0,0.261,.499,12.4,28.0,0.233
853,2006-07,ATL,NBA,82,30,52,.366,19880,2831,6372,2490,5334,341,1038,1677,2203,976,2312,3288,1573,609,446,1306,1970,7680,-4.76,-0.11,-4.86,90.0,103.0,108.3,.471,15.1,29.2,0.263,.503,14.5,29.1,0.268
854,2010-11,DET,NBA,82,30,52,.366,19880,3056,6647,2584,5391,472,1256,1367,1854,931,2236,3167,1730,595,328,1067,1629,7951,-3.60,-0.18,-3.78,89.2,107.7,111.7,.495,12.5,27.4,0.206,.526,13.8,27.9,0.235
855,1973-74,CLE,NBA,82,29,53,.354,19755,3420,7782,,,,,1381,1788,1275,2492,3767,2048,598,293,1545,1925,8221,-4.33,0.17,-4.16,104.1,96.0,100.1,.439,15.3,31.3,0.177,.469,16.6,31.3,0.231
856,1975-76,ATL,NBA,82,29,53,.354,19805,3301,7338,,,,,1809,2467,1225,2540,3765,1666,790,277,1553,1983,8411,-2.91,0.25,-2.66,103.6,98.4,101.2,.450,15.6,31.0,0.247,.480,16.7,31.8,0.216
857,1978-79,BOS,NBA,82,29,53,.354,19680,3527,7347,,,,,1820,2321,1119,2396,3515,1995,710,283,1713,1977,8874,-5.05,0.27,-4.78,106.5,101.6,106.4,.480,17.0,31.3,0.248,.508,15.9,31.9,0.208
858,1983-84,HOU,NBA,82,29,53,.354,19755,3729,7533,3699,7379,30,154,1583,2139,1200,2483,3683,2204,621,515,1562,2317,9071,-3.09,-0.04,-3.12,104.7,105.3,108.2,.497,15.6,32.8,0.210,.486,14.1,32.5,0.285
859,1985-86,CLE,NBA,82,29,53,.354,19780,3478,7239,3346,6848,132,391,1748,2325,1086,2455,3541,2064,627,436,1411,2267,8836,-2.87,0.68,-2.19,101.6,105.5,108.3,.490,14.6,30.3,0.241,.480,13.6,31.5,0.292
860,1986-87,SAC,NBA,82,29,53,.354,19780,3522,7413,3445,7106,77,307,1974,2479,1282,2441,3723,2185,513,397,1403,2007,9095,-3.22,-0.11,-3.33,101.3,108.9,112.1,.480,14.2,35.2,0.266,.498,12.4,32.2,0.257
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
861,1990-91,MIN,NBA,82,29,53,.354,19905,3265,7276,3157,6895,108,381,1531,2082,1275,2113,3388,1885,712,440,1062,1864,8169,-3.93,0.18,-3.75,92.3,106.7,110.9,.456,11.5,34.9,0.210,.502,13.8,34.1,0.248
862,1991-92,SAC,NBA,82,29,53,.354,19830,3348,7189,3110,6514,238,675,1615,2162,1054,2354,3408,1957,727,618,1360,1763,8549,-6.06,0.44,-5.62,99.6,103.9,109.9,.482,14.3,28.5,0.225,.493,13.9,35.8,0.233
863,1995-96,LAC,NBA,82,29,53,.354,19730,3126,6618,2617,5244,509,1374,1392,1984,979,2190,3169,1672,703,411,1355,2008,8153,-3.60,0.13,-3.47,93.2,106.5,110.3,.511,15.3,29.3,0.210,.512,15.2,32.1,0.282
864,1998-99,DET*,NBA,50,29,21,.580,12050,1660,3716,1412,3037,248,679,950,1283,605,1412,2017,1009,444,208,790,1139,4518,3.42,0.55,3.97,86.3,104.2,100.3,.480,15.6,30.5,0.256,.468,15.4,28.0,0.259
865,1999-00,WAS,NBA,82,29,53,.354,19805,3010,6681,2675,5791,335,890,1566,2107,1064,2438,3502,1771,593,383,1320,2149,7921,-3.28,-0.19,-3.47,92.7,103.5,107.0,.476,14.8,30.6,0.234,.489,13.9,28.3,0.273
866,2001-02,CLE,NBA,82,29,53,.354,19855,2948,6582,2561,5556,387,1026,1529,1980,968,2483,3451,1891,572,470,1196,1752,7812,-3.33,-0.20,-3.53,90.3,104.6,108.2,.477,13.8,28.9,0.232,.493,12.3,27.2,0.226
867,2003-04,PHO,NBA,82,29,53,.354,19730,2958,6671,2543,5469,415,1202,1392,1865,924,2406,3330,1586,734,383,1249,1862,7723,-3.74,0.80,-2.94,92.6,101.4,105.5,.475,14.3,26.6,0.209,.482,14.7,30.1,0.240
868,2008-09,GSW,NBA,82,29,53,.354,19880,3231,7055,2681,5580,550,1475,1893,2392,953,2492,3445,1711,638,527,1201,1842,8905,-3.74,-0.05,-3.80,98.2,109.5,113.3,.497,12.9,26.1,0.268,.508,12.9,31.9,0.251
869,2009-10,LAC,NBA,82,29,53,.354,19705,3002,6601,2519,5144,483,1457,1362,1867,927,2502,3429,1810,532,466,1285,1581,7849,-6.35,0.35,-6.01,92.6,103.3,110.1,.491,14.8,27.1,0.206,.509,12.2,26.0,0.214
870,2009-10,NYK,NBA,82,29,53,.354,19880,3127,6876,2384,4731,743,2145,1376,1759,836,2477,3313,1772,586,305,1148,1638,8373,-3.82,-0.19,-4.01,94.0,107.6,111.6,.509,13.0,23.5,0.200,.526,13.3,27.9,0.207
871,2012-13,DET,NBA,82,29,53,.354,19805,2979,6638,2466,5198,513,1440,1307,1870,991,2463,3454,1742,574,400,1241,1623,7778,-3.99,-0.34,-4.32,90.8,103.8,108.1,.487,14.3,28.3,0.197,.505,13.1,27.0,0.209
872,2012-13,WAS,NBA,82,29,53,.354,19855,2910,6693,2365,5198,545,1495,1279,1746,887,2652,3539,1775,598,376,1238,1681,7644,-2.54,-0.24,-2.78,92.2,100.2,103.0,.475,14.2,24.6,0.191,.483,13.7,25.4,0.206
873,2013-14,DET,NBA,82,29,53,.354,19780,3182,7124,2675,5544,507,1580,1415,2111,1196,2525,3721,1714,687,395,1193,1666,8286,-3.66,-0.48,-4.13,94.9,105.9,109.7,.482,12.9,31.4,0.199,.520,13.8,26.6,0.218
874,1977-78,HOU,NBA,82,28,54,.341,19730,3523,7691,,,,,1467,1896,1301,2421,3722,1942,683,319,1376,2025,8513,-4.00,0.17,-3.83,101.3,102.2,106.1,.458,13.9,34.0,0.191,.482,14.4,33.0,0.229
875,1980-81,CLE,NBA,82,28,54,.341,19780,3556,7609,3484,7360,72,249,1486,1909,1258,2243,3501,2007,632,322,1396,1995,8670,-4.85,0.70,-4.15,100.8,104.3,109.1,.472,14.2,33.5,0.195,.507,15.2,34.0,0.251
876,1980-81,UTA,NBA,82,28,54,.341,19730,3332,6825,3290,6662,42,163,1595,2080,962,2325,3287,1948,637,386,1423,2110,8301,-5.89,-0.10,-5.99,97.7,103.4,109.4,.491,15.5,28.3,0.234,.492,13.8,33.2,0.268
877,1981-82,DAL,NBA,82,28,54,.341,19730,3390,7224,3335,7034,55,190,1740,2366,1213,2228,3441,2117,566,313,1317,2193,8575,-4.43,-0.06,-4.48,98.5,105.9,110.4,.473,13.7,33.9,0.241,.510,14.5,33.2,0.266
878,1982-83,CHI,NBA,82,28,54,.341,19905,3537,7373,3492,7164,45,209,1983,2690,1267,2527,3794,2086,666,400,1743,2192,9102,-4.89,0.48,-4.41,106.1,103.4,108.0,.483,16.9,34.0,0.269,.498,14.3,32.1,0.237
879,1983-84,CLE,NBA,82,28,54,.341,19855,3362,7232,3319,7068,43,164,1619,2178,1213,2388,3601,1930,630,375,1332,2206,8386,-4.26,0.55,-3.71,97.4,104.1,108.5,.468,14.0,33.5,0.224,.490,13.2,29.2,0.280
880,1986-87,SAS,NBA,82,28,54,.341,19805,3532,7456,3415,7053,117,403,1701,2292,1285,2347,3632,2220,786,325,1406,1930,8882,-5.10,0.02,-5.08,101.7,105.9,110.8,.482,14.2,34.3,0.228,.514,14.5,31.9,0.244
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
881,1987-88,PHO,NBA,82,28,54,.341,19730,3551,7302,3433,6945,118,357,1681,2200,1113,2379,3492,2332,675,353,1413,2045,8901,-4.48,-0.33,-4.80,101.2,107.0,111.4,.494,14.6,31.5,0.230,.507,13.4,31.7,0.265
882,1988-89,IND,NBA,82,28,54,.341,19855,3385,6945,3183,6330,202,615,1795,2275,1065,2497,3562,2012,563,418,1547,2105,8767,-4.17,1.18,-3.00,99.2,106.8,111.0,.502,16.3,31.5,0.258,.478,12.4,34.0,0.275
883,1990-91,DAL,NBA,82,28,54,.341,19805,3245,6890,3052,6290,193,600,1512,1986,984,2360,3344,1821,581,397,1186,1840,8195,-4.57,0.30,-4.27,94.2,105.5,110.3,.485,13.3,28.3,0.219,.495,12.6,32.1,0.245
884,1992-93,MIL,NBA,82,28,54,.341,19730,3268,6924,2956,5988,312,936,1544,2081,1050,2113,3163,2084,863,393,1363,1978,8392,-3.73,0.47,-3.26,96.1,106.2,110.1,.495,14.8,30.5,0.223,.502,15.7,37.5,0.266
885,1993-94,SAC,NBA,82,28,54,.341,19755,3179,7027,2922,6298,257,729,1676,2292,1122,2349,3471,2029,669,355,1333,1979,8291,-5.77,0.44,-5.32,97.5,103.3,109.2,.471,14.2,30.4,0.239,.499,14.2,33.6,0.252
886,1994-95,DET,NBA,82,28,54,.341,19730,3060,6633,2566,5237,494,1396,1439,1941,958,2204,3162,1872,705,420,1318,2151,8053,-7.29,0.21,-7.09,93.2,105.1,112.9,.499,15.0,28.3,0.217,.510,14.2,34.2,0.299
887,1998-99,MIL*,NBA,50,28,22,.560,12050,1753,3818,1522,3199,231,619,847,1155,570,1369,1939,1030,442,202,719,1142,4584,1.66,0.00,1.66,87.0,104.9,103.0,.489,14.3,29.0,0.222,.463,16.0,32.4,0.275
888,1998-99,PHI*,NBA,50,28,22,.560,12150,1656,3883,1558,3512,98,371,1073,1486,729,1428,2157,934,542,271,822,1152,4483,2.06,0.50,2.56,88.6,99.9,97.6,.439,15.3,34.2,0.276,.454,17.1,30.2,0.249
889,1999-00,ATL,NBA,82,28,54,.341,19830,3000,6807,2742,5993,258,814,1477,1987,1146,2570,3716,1548,500,461,1266,1718,7735,-5.38,-0.03,-5.41,91.7,102.0,107.9,.460,14.1,31.7,0.217,.481,11.3,29.0,0.196
890,2001-02,HOU,NBA,82,28,54,.341,19980,2837,6629,2341,5149,496,1480,1402,1893,1025,2411,3436,1482,537,445,1156,1476,7572,-4.89,0.58,-4.31,88.2,103.1,108.6,.465,13.4,29.0,0.211,.491,11.5,30.2,0.178
891,2002-03,MEM,NBA,82,28,54,.341,19930,3049,6743,2582,5464,467,1279,1430,1936,943,2466,3409,1892,651,500,1262,1678,7995,-3.23,0.64,-2.60,92.7,103.9,107.3,.487,14.2,27.0,0.212,.491,13.4,31.3,0.197
892,2003-04,ATL,NBA,82,28,54,.341,19905,2829,6529,2410,5280,419,1249,1534,1976,996,2507,3503,1648,627,408,1350,1826,7611,-4.65,-0.36,-5.00,90.8,101.0,106.1,.465,15.4,28.6,0.235,.476,13.1,29.5,0.234
893,2003-04,LAC,NBA,82,28,54,.341,19805,2817,6579,2488,5555,329,1024,1808,2302,1149,2416,3565,1653,594,376,1344,1816,7771,-4.59,0.84,-3.74,91.0,103.5,108.5,.453,15.0,32.8,0.275,.494,12.9,30.0,0.231
894,2006-07,MIL,NBA,82,28,54,.341,19855,3121,6714,2597,5242,524,1472,1406,1919,941,2272,3213,1771,587,224,1240,1821,8172,-4.38,-0.06,-4.44,92.3,107.0,111.7,.504,14.1,27.6,0.209,.522,14.5,31.9,0.234
895,2011-12,POR,NBA,66,28,38,.424,15965,2402,5417,1924,4035,478,1382,1133,1423,735,1949,2684,1349,528,322,935,1251,6415,-0.62,0.41,-0.22,91.2,105.7,106.4,.488,13.4,26.3,0.209,.504,14.1,27.2,0.199
896,2012-13,SAC,NBA,82,28,54,.341,19830,3086,6904,2476,5223,610,1681,1437,1869,943,2385,3328,1708,671,342,1199,1717,8219,-4.88,0.63,-4.25,93.6,106.2,111.4,.491,13.4,26.6,0.208,.517,13.6,29.0,0.227
897,2013-14,SAC,NBA,82,28,54,.341,19830,3026,6766,2535,5291,491,1475,1698,2237,990,2656,3646,1547,587,318,1249,1849,8241,-2.90,0.82,-2.08,94.4,105.7,108.8,.484,13.9,27.8,0.251,.512,12.7,23.4,0.234
898,1973-74,POR,NBA,82,27,55,.329,19730,3585,7684,,,,,1591,2112,1254,2598,3852,2106,797,341,1823,2050,8761,-4.78,0.48,-4.30,108.5,98.2,102.6,.467,17.5,31.9,0.207,.484,16.6,31.5,0.241
899,1977-78,BUF,NBA,82,27,55,.329,19805,3413,7323,,,,,1808,2314,1083,2538,3621,1975,650,327,1575,2017,8634,-3.74,0.19,-3.55,104.3,100.3,103.8,.466,15.9,29.5,0.247,.476,14.7,31.7,0.223
