
,,,,,,,,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent
310,1982-83,SEA*,NBA,82,48,34,.585,19805,3597,7277,3568,7139,29,138,1796,2459,1152,2569,3721,2278,677,437,1533,1969,9019,3.21,-0.33,2.88,103.2,105.9,102.8,.496,15.5,32.5,0.247,.464,14.3,33.8,0.210
311,1983-84,POR*,NBA,82,48,34,.585,19805,3632,7189,3607,7060,25,129,1988,2637,1251,2194,3445,2082,814,397,1483,2134,9277,3.55,-0.42,3.13,101.1,111.2,107.7,.507,15.1,36.4,0.277,.518,17.0,32.6,0.259
312,1984-85,HOU*,NBA,82,48,34,.585,19830,3748,7440,3707,7254,41,186,1581,2261,1325,2395,3720,2239,683,597,1605,2033,9118,1.72,-0.34,1.38,102.2,107.9,106.3,.507,16.0,37.4,0.213,.487,15.2,32.6,0.259
313,1990-91,MIL*,NBA,82,48,34,.585,19855,3337,6948,3080,6195,257,753,1796,2241,1079,2162,3241,2075,894,330,1321,2033,8727,2.48,-0.15,2.33,96.1,109.7,107.2,.499,14.3,31.8,0.258,.500,16.4,33.9,0.259
314,1991-92,DET*,NBA,82,48,34,.585,19780,3191,6867,3026,6341,165,526,1566,2108,1210,2421,3631,1899,546,357,1212,1646,8113,2.04,0.01,2.06,91.6,107.5,105.3,.477,13.5,34.9,0.228,.468,12.5,31.5,0.204
315,1992-93,BOS*,NBA,82,48,34,.585,19780,3453,7093,3343,6710,110,383,1486,1912,1076,2436,3512,1999,647,458,1174,1862,8502,0.89,0.04,0.93,94.9,108.7,107.8,.495,12.9,31.2,0.210,.479,12.9,31.0,0.251
316,1994-95,LAL*,NBA,82,48,34,.585,19905,3284,7088,2759,5596,525,1492,1523,2072,1126,2316,3442,2078,750,563,1243,1933,8616,-0.22,0.21,-0.01,95.2,109.1,109.4,.500,13.4,31.3,0.215,.500,14.8,35.6,0.224
317,1995-96,HOU*,NBA,82,48,34,.585,19805,3078,6638,2441,4877,637,1761,1611,2106,919,2455,3374,1982,645,476,1245,1753,8404,1.74,-0.12,1.63,93.2,109.3,107.4,.512,14.1,26.9,0.243,.495,13.6,31.4,0.206
318,2000-01,NYK*,NBA,82,48,34,.585,19905,2755,6198,2364,5083,391,1115,1374,1727,773,2524,3297,1520,545,346,1189,1863,7275,2.63,-0.65,1.98,86.7,101.2,98.2,.476,14.6,24.2,0.222,.453,14.7,25.7,0.240
319,2002-03,IND*,NBA,82,48,34,.585,19905,2911,6608,2532,5489,379,1119,1739,2271,1004,2622,3626,1910,696,443,1210,1811,7940,3.49,-0.70,2.79,91.6,104.6,100.8,.469,13.7,29.0,0.263,.458,14.3,27.7,0.228
320,2002-03,PHI*,NBA,82,48,34,.585,19855,2975,6640,2730,5853,245,787,1746,2253,1042,2415,3457,1771,844,284,1212,1804,7941,2.30,-0.54,1.76,91.4,105.0,102.5,.466,13.7,30.3,0.263,.488,16.2,27.3,0.243
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
321,2007-08,GSW,NBA,82,48,34,.585,19780,3403,7406,2642,5221,761,2185,1538,2044,1045,2496,3541,1833,744,377,1082,1875,9105,2.21,0.17,2.38,98.8,111.8,109.5,.511,11.5,27.2,0.208,.509,14.7,29.7,0.258
322,2008-09,UTA*,NBA,82,48,34,.585,19880,3143,6623,2751,5501,392,1122,1814,2352,940,2423,3363,2024,719,374,1210,1830,8492,2.65,-0.34,2.31,93.1,110.1,107.3,.504,13.6,28.2,0.274,.505,15.0,27.3,0.262
323,2010-11,POR*,NBA,82,48,34,.585,19805,2951,6599,2433,5096,518,1503,1476,1835,996,2230,3226,1736,660,358,1070,1585,7896,1.52,0.32,1.85,87.9,108.8,107.1,.486,12.6,29.5,0.224,.510,15.4,28.0,0.231
324,2013-14,CHI*,NBA,82,48,34,.585,19930,2843,6577,2335,5118,508,1459,1486,1908,937,2683,3620,1860,594,424,1223,1565,7680,1.85,-0.66,1.20,90.2,102.5,100.5,.471,14.2,27.2,0.226,.471,13.7,24.6,0.189
325,2013-14,PHO,NBA,82,48,34,.585,19755,3172,6845,2407,4790,765,2055,1520,2004,928,2601,3529,1563,688,374,1258,1798,8629,2.63,0.39,3.02,95.8,109.5,106.7,.519,14.0,26.4,0.222,.496,13.9,26.3,0.237
326,2013-14,TOR*,NBA,82,48,34,.585,19955,2992,6718,2279,4801,713,1917,1608,2055,935,2552,3487,1737,577,343,1159,1882,8305,3.24,-0.69,2.55,91.8,108.8,105.3,.498,13.2,27.2,0.239,.493,14.1,25.1,0.237
327,1973-74,CAP*,NBA,82,47,35,.573,19730,3480,7886,,,,,1393,1869,1286,2887,4173,1770,703,441,1568,1746,8353,1.49,-0.30,1.19,106.3,95.6,94.2,.441,15.3,30.6,0.177,.451,16.3,29.5,0.160
328,1973-74,LAL*,NBA,82,47,35,.573,19755,3536,7803,,,,,1879,2443,1365,2970,4335,2179,794,653,1913,2032,8951,0.87,-0.02,0.85,111.7,97.4,96.6,.453,17.7,32.9,0.241,.438,15.7,33.9,0.185
329,1974-75,CHI*,NBA,82,47,35,.573,19880,3167,7085,,,,,1711,2203,1107,2786,3893,1840,668,379,1482,1952,8045,3.10,-0.21,2.89,99.7,97.4,94.4,.447,15.5,29.5,0.241,.448,16.7,26.6,0.206
330,1977-78,SEA*,NBA,82,47,35,.573,19780,3445,7715,,,,,1675,2352,1456,2601,4057,1799,782,429,1636,2008,8565,1.55,-0.06,1.48,104.8,99.2,97.7,.447,15.8,35.9,0.217,.459,16.5,30.1,0.226
331,1978-79,DEN*,NBA,82,47,35,.573,19705,3517,7311,,,,,2046,2841,1307,2596,3903,2166,673,416,1666,2106,9080,1.28,-0.04,1.24,105.9,104.4,103.2,.481,16.3,35.0,0.280,.477,15.1,31.9,0.225
332,1978-79,HOU*,NBA,82,47,35,.573,19780,3726,7498,,,,,1845,2330,1256,2504,3760,2302,632,286,1510,2001,9297,0.98,-0.06,0.92,103.8,108.7,107.7,.497,15.1,35.2,0.246,.498,14.0,32.1,0.213
333,1978-79,LAL*,NBA,82,47,35,.573,19780,3827,7397,,,,,1606,2088,949,2557,3506,2338,793,500,1569,1851,9260,3.06,-0.12,2.95,105.9,106.1,103.2,.517,15.9,27.6,0.217,.484,15.1,33.5,0.180
334,1978-79,PHI*,NBA,82,47,35,.573,19805,3584,7338,,,,,1815,2411,1149,2712,3861,2253,779,599,1771,2072,8983,1.85,-0.11,1.74,106.7,102.0,100.3,.488,17.4,31.4,0.247,.464,15.8,31.6,0.229
335,1979-80,KCK*,NBA,82,47,35,.573,19805,3582,7489,3557,7375,25,114,1671,2250,1187,2429,3616,2123,863,356,1439,2135,8860,3.13,-0.32,2.81,103.2,104.0,101.0,.480,14.5,31.0,0.223,.479,17.9,31.9,0.273
336,1983-84,NYK*,NBA,82,47,35,.573,19855,3386,6837,3339,6672,47,165,1944,2510,1088,2230,3318,2041,803,360,1587,2281,8763,3.84,-0.05,3.79,99.0,107.0,103.1,.499,16.7,33.4,0.284,.491,17.8,31.9,0.281
337,1985-86,DEN*,NBA,82,47,35,.573,19755,3705,7868,3634,7563,71,305,1929,2416,1223,2317,3540,2140,826,421,1336,2164,9410,1.30,-0.41,0.89,106.7,107.1,105.9,.475,13.0,30.9,0.245,.495,16.9,35.9,0.266
338,1987-88,UTA*,NBA,82,47,35,.573,19705,3484,7092,3355,6688,129,404,1802,2404,1066,2553,3619,2407,771,627,1481,1986,8899,3.68,-0.73,2.96,101.5,106.8,103.1,.500,15.4,30.4,0.254,.459,14.9,33.3,0.262
339,1988-89,CHI*,NBA,82,47,35,.573,19780,3448,6968,3274,6438,174,530,1656,2106,1018,2453,3471,2213,722,376,1327,1855,8726,1.44,0.69,2.13,97.0,109.1,107.7,.507,14.4,30.7,0.238,.487,13.5,30.5,0.239
340,1988-89,SEA*,NBA,82,47,35,.573,19780,3564,7478,3271,6704,293,774,1775,2379,1397,2238,3635,2083,864,494,1403,2027,9196,2.90,-0.46,2.44,100.1,111.5,108.6,.496,14.1,38.3,0.237,.498,16.0,34.7,0.271
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
341,1989-90,DAL*,NBA,82,47,35,.573,19855,3246,6831,3089,6345,157,486,1735,2261,1042,2419,3461,1776,664,398,1228,1733,8384,0.07,0.35,0.42,94.5,107.2,107.2,.487,13.6,30.3,0.254,.481,13.4,32.1,0.232
342,1991-92,SAS*,NBA,82,47,35,.573,19780,3377,7090,3259,6686,118,404,1652,2246,1229,2552,3781,2010,729,608,1308,1799,8524,3.32,-0.50,2.81,96.2,107.5,104.1,.485,13.9,34.2,0.233,.469,13.5,30.2,0.224
343,1991-92,SEA*,NBA,82,47,35,.573,19855,3380,7128,3175,6481,205,647,1772,2263,1282,2257,3539,1877,775,448,1323,1952,8737,1.88,-0.02,1.86,95.4,110.7,108.8,.489,14.0,36.5,0.249,.491,14.2,33.2,0.269
344,1992-93,UTA*,NBA,82,47,35,.573,19755,3336,6828,3206,6414,130,414,1907,2491,1041,2463,3504,2177,746,344,1270,1965,8709,2.17,-0.43,1.74,96.5,109.6,107.4,.498,13.8,31.0,0.279,.487,13.9,31.3,0.250
345,1993-94,CLE*,NBA,82,47,35,.573,19855,3133,6731,2839,5918,294,813,1736,2254,1090,2353,3443,2049,705,426,1136,1701,8296,4.02,-0.39,3.64,91.7,109.4,105.1,.487,12.8,31.8,0.258,.484,14.5,31.0,0.215
346,1993-94,IND*,NBA,82,47,35,.573,19755,3167,6516,2983,6016,184,500,1762,2387,1130,2409,3539,2055,706,457,1440,1974,8280,3.45,-0.19,3.26,93.3,107.8,104.2,.500,16.0,34.4,0.270,.471,14.9,32.0,0.267
347,1993-94,POR*,NBA,82,47,35,.573,19755,3371,7427,3099,6657,272,770,1781,2396,1302,2460,3762,2070,744,409,1210,1827,8795,2.63,-0.04,2.60,98.8,108.1,105.5,.472,12.5,34.4,0.240,.490,14.8,29.2,0.235
348,1994-95,CHI*,NBA,82,47,35,.573,19830,3191,6710,2748,5523,443,1187,1500,2065,1106,2294,3400,1970,797,352,1297,1962,8325,4.83,-0.52,4.31,92.0,109.5,104.3,.509,14.5,32.9,0.224,.488,16.7,31.8,0.263
349,1994-95,HOU*,NBA,82,47,35,.573,19730,3159,6579,2513,4822,646,1757,1527,2039,880,2440,3320,2060,721,514,1322,1714,8491,2.12,0.20,2.32,94.2,109.7,107.4,.529,15.0,26.9,0.232,.489,13.9,32.3,0.199
350,1995-96,CLE*,NBA,82,47,35,.573,19830,2761,5998,2165,4416,596,1582,1355,1775,867,2055,2922,1818,674,340,1073,1685,7473,2.59,-0.10,2.49,82.3,109.9,106.7,.510,13.7,28.6,0.226,.506,16.3,29.8,0.242
351,1995-96,NYK*,NBA,82,47,35,.573,19830,3003,6382,2518,5097,485,1285,1480,1954,829,2449,3278,1822,645,377,1272,1864,7971,2.32,-0.08,2.24,91.0,106.0,103.5,.509,14.9,25.5,0.232,.476,14.8,28.9,0.251
352,1997-98,CLE*,NBA,82,47,35,.573,19830,2817,6207,2519,5406,298,801,1653,2187,955,2331,3286,1894,814,419,1418,1939,7585,2.73,0.33,3.06,89.9,102.2,99.1,.478,16.5,30.0,0.266,.460,16.8,28.9,0.264
353,2000-01,MIN*,NBA,82,47,35,.573,19830,3148,6871,2826,5970,322,901,1364,1737,1002,2470,3472,2083,682,456,1136,1900,7982,1.35,0.46,1.81,91.8,105.2,103.7,.482,13.0,28.6,0.199,.478,14.2,28.1,0.238
354,2000-01,TOR*,NBA,82,47,35,.573,19955,3048,6972,2619,5808,429,1164,1482,1984,1118,2529,3647,2004,599,519,1080,1745,8007,2.26,-0.57,1.69,90.9,105.9,103.4,.468,12.1,30.8,0.213,.476,13.3,26.8,0.212
355,2002-03,NOH*,NBA,82,47,35,.573,19905,2914,6695,2510,5620,404,1075,1467,1910,1097,2475,3572,1807,656,394,1212,1769,7699,2.11,-0.59,1.52,89.4,103.9,101.6,.465,13.9,31.7,0.219,.464,14.0,26.9,0.226
356,2002-03,UTA*,NBA,82,47,35,.573,19780,2894,6189,2670,5548,224,641,1750,2349,1021,2381,3402,2103,708,467,1374,1837,7762,2.39,0.38,2.77,89.3,105.5,102.8,.486,16.0,32.5,0.283,.468,15.2,29.8,0.256
357,2003-04,NJN*,NBA,82,47,35,.573,19705,2813,6372,2436,5249,377,1123,1398,1856,862,2473,3335,2009,709,322,1209,1722,7401,2.50,-0.63,1.88,89.4,100.8,98.0,.471,14.4,25.9,0.219,.460,15.7,26.1,0.221
358,2004-05,CHI*,NBA,82,47,35,.573,19830,2849,6592,2338,5159,511,1433,1536,2048,1001,2591,3592,1743,576,369,1371,2028,7745,1.06,-0.41,0.65,92.4,101.4,100.3,.471,15.5,28.4,0.233,.454,14.4,27.4,0.262
359,2005-06,LAC*,NBA,82,47,35,.573,19805,2993,6443,2703,5600,290,843,1694,2142,828,2704,3532,1708,534,503,1185,1872,7970,1.57,0.18,1.75,91.7,105.3,103.6,.487,13.8,25.4,0.263,.471,12.2,24.1,0.240
360,2006-07,TOR*,NBA,82,47,35,.573,19755,3032,6547,2501,5083,531,1464,1562,1982,755,2480,3235,1822,581,321,1104,1672,8157,0.99,-0.38,0.61,92.6,107.0,106.0,.504,13.0,22.2,0.239,.503,14.3,25.5,0.219
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
361,2008-09,ATL*,NBA,82,47,35,.573,19705,2956,6451,2359,4818,597,1633,1537,2085,870,2412,3282,1657,603,376,1048,1610,8046,1.57,0.13,1.71,89.6,109.3,107.6,.504,12.5,26.0,0.238,.494,13.2,28.4,0.210
362,2009-10,MIA*,NBA,82,47,35,.573,19880,2984,6518,2490,5092,494,1426,1452,1931,875,2553,3428,1548,605,457,1079,1710,7914,2.28,-0.28,2.00,89.6,106.6,104.1,.496,12.8,26.1,0.223,.480,13.9,25.1,0.246
363,2011-12,OKC*,NBA,66,47,19,.712,15990,2462,5229,1990,3912,472,1317,1406,1744,726,2157,2883,1224,498,539,1079,1352,6802,6.12,0.32,6.44,93.0,109.8,103.2,.516,15.3,27.8,0.269,.465,13.0,27.9,0.207
364,2012-13,GSW*,NBA,82,47,35,.573,19805,3130,6840,2472,5208,658,1632,1378,1744,885,2801,3686,1845,567,346,1236,1753,8296,0.89,0.43,1.32,94.5,106.4,105.5,.506,14.0,25.4,0.201,.486,12.4,24.5,0.211
365,2014-15,ATL,NBA,59,47,12,.797,14210,2227,4780,1639,3250,588,1530,1012,1306,510,1911,2421,1509,522,274,847,1055,6054,6.25,-0.53,5.73,93.9,108.9,102.3,.527,13.7,21.3,0.212,.485,14.6,26.5,0.183
366,1975-76,BUF*,NBA,82,46,36,.561,19705,3481,7307,,,,,1833,2368,1002,2719,3721,2112,720,366,1743,2017,8795,0.83,0.02,0.85,108.2,99.0,98.2,.476,17.3,27.5,0.251,.461,16.1,30.3,0.209
367,1975-76,PHI*,NBA,82,46,36,.561,19855,3462,7752,,,,,1811,2469,1385,2684,4069,1658,809,367,1729,2187,8735,0.26,0.06,0.32,107.5,98.2,98.0,.447,16.4,33.8,0.234,.448,17.0,34.8,0.230
368,1976-77,GSW*,NBA,82,46,36,.561,19780,3724,7832,,,,,1649,2172,1300,2639,3939,2120,904,432,1624,2058,9097,3.22,-0.12,3.10,107.8,102.4,99.5,.475,15.6,33.0,0.211,.470,17.2,32.2,0.224
369,1978-79,ATL*,NBA,82,46,36,.561,19855,3505,7410,,,,,1940,2534,1381,2341,3722,1938,801,596,1523,2424,8950,2.09,-0.16,1.92,102.5,105.6,103.6,.473,15.2,36.1,0.262,.489,18.2,33.4,0.297
370,1981-82,DEN*,NBA,82,46,36,.561,19830,3980,7656,3940,7507,40,149,2371,2978,1149,2443,3592,2272,664,368,1470,2131,10371,0.52,-0.40,0.13,109.8,114.3,113.9,.522,14.1,31.8,0.310,.528,13.9,35.7,0.213
371,1981-82,HOU*,NBA,82,46,36,.561,19780,3504,7366,3454,7190,50,176,1622,2225,1403,2284,3687,1977,648,429,1321,1871,8680,-0.04,-0.36,-0.39,97.2,108.3,108.3,.479,13.7,37.8,0.220,.500,14.3,33.9,0.209
372,1981-82,PHO*,NBA,82,46,36,.561,19830,3508,7140,3454,6966,54,174,1635,2157,1123,2517,3640,2223,753,429,1528,2029,8705,3.45,-0.40,3.05,99.5,105.8,102.4,.495,15.9,32.2,0.229,.470,14.6,31.5,0.233
373,1982-83,POR*,NBA,82,46,36,.561,19755,3459,7124,3424,6974,35,150,1855,2512,1180,2380,3560,2030,749,384,1495,1960,8808,2.13,-0.25,1.88,101.0,106.0,103.9,.488,15.4,33.3,0.260,.490,16.0,32.1,0.218
374,1984-85,DET*,NBA,82,46,36,.561,19830,3840,7999,3795,7800,45,199,1783,2262,1403,2534,3937,2302,691,397,1341,2076,9508,2.49,0.24,2.73,105.0,109.6,107.2,.483,13.0,35.4,0.223,.501,14.9,30.4,0.245
375,1985-86,DET*,NBA,82,46,36,.561,19780,3754,7750,3699,7568,55,182,1800,2300,1276,2461,3737,2319,738,340,1343,2101,9363,1.17,0.27,1.44,104.2,109.0,107.9,.488,13.3,33.5,0.232,.496,14.9,32.4,0.266
376,1987-88,HOU*,NBA,82,46,36,.561,19680,3465,7354,3396,7063,69,291,1936,2483,1239,2530,3769,1936,712,502,1367,1865,8935,1.39,-0.57,0.82,101.8,107.1,105.7,.476,13.9,33.1,0.263,.473,14.2,33.3,0.243
377,1988-89,PHI*,NBA,82,46,36,.561,19780,3500,7201,3296,6555,204,646,1970,2504,1143,2356,3499,2110,689,354,1214,1721,9174,1.50,0.18,1.68,98.5,113.0,111.5,.500,12.8,32.2,0.274,.513,13.4,32.8,0.215
378,1995-96,ATL*,NBA,82,46,36,.561,19730,2985,6665,2419,5070,566,1595,1523,2012,1182,2148,3330,1609,771,319,1228,1714,8059,1.22,0.07,1.28,89.6,109.4,108.0,.490,14.0,34.0,0.229,.512,16.3,32.9,0.217
379,1995-96,DET*,NBA,82,46,36,.561,19830,2810,6122,2265,4772,545,1350,1657,2206,884,2440,3324,1610,506,352,1215,1953,7822,2.50,-0.05,2.45,87.7,107.9,105.1,.504,14.6,28.0,0.271,.483,13.7,28.3,0.229
380,1997-98,POR*,NBA,82,46,36,.561,19830,2885,6397,2561,5350,324,1047,1640,2226,1086,2522,3608,1766,585,464,1383,1859,7734,1.40,-0.57,0.83,90.0,104.0,102.4,.476,15.8,33.0,0.256,.460,13.4,28.6,0.249
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
381,2000-01,CHH*,NBA,82,46,36,.561,19880,2800,6501,2460,5517,340,984,1599,2146,1033,2608,3641,1900,665,455,1183,1753,7539,2.10,-0.65,1.45,89.4,101.8,99.5,.457,13.7,29.8,0.246,.456,14.1,25.5,0.222
382,2008-09,PHO,NBA,82,46,36,.561,19755,3373,6695,2820,5250,553,1445,1675,2251,900,2520,3420,1905,589,420,1288,1691,8974,1.93,-0.31,1.62,96.0,113.6,111.6,.545,14.4,27.7,0.250,.511,12.8,28.3,0.233
383,2009-10,MIL*,NBA,82,46,36,.561,19980,3050,6998,2405,5185,645,1813,1264,1675,965,2560,3525,1740,580,385,1085,1823,8009,1.70,-0.32,1.38,91.7,104.9,103.1,.482,12.3,26.2,0.181,.486,14.6,23.6,0.266
384,2010-11,MEM*,NBA,82,46,36,.561,19880,3200,6801,2891,5875,309,926,1486,1981,970,2391,3361,1691,771,441,1145,1705,8195,2.34,0.20,2.55,91.9,107.6,105.1,.493,13.0,28.9,0.218,.502,15.7,27.5,0.228
385,2010-11,NOH*,NBA,82,46,36,.561,19830,2944,6416,2500,5184,444,1232,1452,1897,824,2468,3292,1691,624,359,1069,1719,7784,0.89,0.39,1.28,88.7,106.2,105.2,.493,12.8,25.1,0.226,.501,14.4,23.8,0.220
386,2011-12,MIA*,NBA,66,46,20,.697,16040,2446,5212,2076,4182,370,1030,1238,1598,686,2060,2746,1317,585,355,1002,1282,6500,5.98,-0.27,5.72,91.2,106.6,100.2,.505,14.5,26.6,0.238,.479,15.8,26.1,0.200
387,2014-15,GSW,NBA,57,46,11,.807,13730,2373,4974,1769,3421,604,1553,929,1204,593,1968,2561,1546,534,343,826,1134,6279,10.32,-0.44,9.87,98.6,111.3,100.8,.538,13.0,23.8,0.187,.466,14.5,26.1,0.215
388,1977-78,LAL*,NBA,82,45,37,.549,19805,3734,7672,,,,,1576,2095,1136,2647,3783,2229,802,409,1548,1964,9044,2.67,-0.08,2.59,106.1,103.3,100.8,.487,15.3,30.4,0.205,.463,15.2,34.0,0.194
389,1978-79,POR*,NBA,82,45,37,.549,19780,3541,7338,,,,,1806,2362,1256,2435,3691,1946,776,512,1658,2187,8888,1.26,-0.14,1.12,103.4,104.3,103.1,.483,16.5,34.8,0.246,.488,16.8,30.7,0.268
390,1980-81,CHI*,NBA,82,45,37,.549,19780,3457,6903,3419,6724,38,179,1985,2563,1227,2475,3702,1925,729,514,1672,2058,8937,1.98,0.37,2.34,100.6,107.8,105.8,.504,17.2,36.9,0.288,.493,15.5,31.6,0.232
391,1980-81,POR*,NBA,82,45,37,.549,19855,3741,7535,3716,7387,25,148,1573,2191,1243,2388,3631,2244,769,480,1518,2034,9080,0.89,-0.37,0.52,103.0,106.5,105.7,.498,15.2,33.9,0.209,.490,15.8,34.3,0.246
392,1981-82,GSW,NBA,82,45,37,.549,19780,3646,7349,3555,7024,91,325,1709,2382,1282,2452,3734,1820,685,391,1424,2225,9092,1.04,-0.24,0.80,101.4,108.8,107.7,.502,14.5,34.8,0.233,.493,14.1,31.2,0.256
393,1982-83,DEN*,NBA,82,45,37,.549,19730,3951,7999,3927,7873,24,126,2179,2696,1214,2524,3738,2336,789,352,1496,2091,10105,0.62,-0.36,0.27,112.1,109.7,109.1,.495,14.0,31.0,0.272,.509,15.1,35.2,0.220
394,1982-83,KCK,NBA,82,45,37,.549,19780,3719,7485,3668,7270,51,215,1839,2530,1256,2407,3663,2155,765,409,1691,2432,9328,1.45,-0.41,1.04,106.6,106.2,104.9,.500,16.4,34.3,0.246,.490,16.8,34.2,0.291
395,1983-84,NJN*,NBA,82,45,37,.549,19805,3614,7258,3565,7026,49,232,1742,2488,1221,2313,3534,2148,814,499,1608,2243,9019,1.10,0.17,1.27,103.0,106.1,105.0,.501,16.1,34.6,0.240,.494,17.0,32.2,0.292
396,1983-84,UTA*,NBA,82,45,37,.549,19780,3606,7242,3505,6925,101,317,2115,2708,1096,2522,3618,2230,695,604,1510,1978,9428,1.13,-0.32,0.81,104.9,109.0,108.0,.505,15.2,30.8,0.292,.479,13.9,36.6,0.229
397,1986-87,PHI*,NBA,82,45,37,.549,19880,3335,6792,3247,6452,88,340,1971,2617,1178,2327,3505,1943,768,540,1519,1774,8729,-0.20,0.31,0.12,97.3,108.3,108.5,.497,16.1,34.9,0.290,.499,14.5,34.3,0.215
398,1988-89,HOU*,NBA,82,45,37,.549,19855,3412,7196,3248,6673,164,523,1909,2527,1211,2554,3765,2016,789,501,1569,2026,8897,0.95,-0.73,0.22,101.8,105.7,104.8,.486,15.9,33.3,0.265,.481,14.9,31.0,0.248
399,1989-90,NYK*,NBA,82,45,37,.549,19830,3434,7089,3198,6379,236,710,1775,2349,1187,2426,3613,2140,714,492,1412,1828,8879,1.41,-0.63,0.78,98.2,109.4,108.0,.501,14.8,34.2,0.250,.482,13.3,34.0,0.215
