
,,,,,,,,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Team Totals,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Miscellaneous,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent
514,2001-02,TOR*,NBA,82,42,40,.512,19755,2919,6727,2532,5618,387,1109,1269,1717,1114,2336,3450,1779,688,454,1174,1771,7494,-0.44,-0.27,-0.71,88.8,102.6,103.1,.463,13.6,31.4,0.189,.471,14.7,29.9,0.237
515,2002-03,MIL*,NBA,82,42,40,.512,19905,3045,6670,2460,5144,585,1526,1483,1911,876,2367,3243,1823,622,344,1044,1820,8158,0.23,-0.47,-0.24,90.4,108.8,108.6,.500,12.2,25.6,0.222,.494,13.5,30.1,0.237
516,2002-03,ORL*,NBA,82,42,40,.512,19805,2947,6763,2379,5173,568,1590,1616,2079,958,2392,3350,1676,696,300,1177,1888,8078,0.13,-0.52,-0.39,93.1,105.2,105.0,.478,13.3,27.0,0.239,.486,15.1,28.9,0.250
517,2003-04,MIA*,NBA,82,42,40,.512,19755,2729,6417,2244,5060,485,1357,1459,1915,940,2459,3399,1565,590,313,1137,1812,7402,0.52,-0.65,-0.13,88.0,102.2,101.7,.463,13.5,27.4,0.227,.463,14.5,26.6,0.260
518,2003-04,UTA,NBA,82,42,40,.512,19780,2690,6172,2438,5386,252,786,1639,2196,1103,2272,3375,1671,583,494,1365,2096,7271,-1.22,0.69,-0.53,86.6,101.9,103.3,.456,16.1,34.1,0.266,.468,15.4,27.6,0.319
519,2004-05,CLE,NBA,82,42,40,.512,19855,2990,6687,2690,5783,300,904,1634,2174,1117,2352,3469,1851,654,461,1141,1850,7914,0.79,-0.52,0.27,89.7,106.6,105.7,.470,13.0,32.5,0.244,.485,14.1,28.5,0.248
520,2004-05,NJN*,NBA,82,42,40,.512,19905,2753,6419,2318,5216,435,1203,1555,2039,855,2387,3242,1772,650,308,1164,1985,7496,-1.50,-0.32,-1.82,89.1,101.4,103.1,.463,13.7,25.5,0.242,.479,15.2,26.8,0.278
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
521,2005-06,WAS*,NBA,82,42,40,.512,19830,2975,6656,2478,5262,497,1394,1889,2496,1035,2344,3379,1523,658,339,1143,1855,8336,1.85,-0.29,1.56,92.3,109.3,107.3,.484,12.8,29.5,0.284,.504,15.1,29.1,0.256
522,2006-07,GSW*,NBA,82,42,40,.512,19755,3261,7048,2561,5081,700,1967,1515,2113,940,2456,3396,1950,750,466,1309,1933,8737,-0.34,0.34,-0.01,99.2,107.0,107.4,.512,14.1,25.6,0.215,.506,16.1,30.4,0.264
523,2006-07,LAL*,NBA,82,42,40,.512,20030,3103,6664,2495,4940,608,1724,1660,2221,886,2495,3381,1850,600,421,1273,1889,8474,-0.07,0.31,0.24,93.5,108.6,108.6,.511,14.3,26.1,0.249,.500,13.5,27.7,0.262
524,2009-10,HOU,NBA,82,42,40,.512,19905,3094,6923,2448,5085,646,1838,1561,2022,971,2471,3442,1790,583,318,1188,1712,8395,-0.37,0.35,-0.01,94.0,107.6,108.0,.494,13.2,26.9,0.225,.511,13.6,26.2,0.215
525,2010-11,NYK*,NBA,82,42,40,.512,19780,3140,6867,2375,4786,765,2081,1689,2087,847,2470,3317,1757,625,475,1123,1743,8734,0.78,-0.30,0.48,95.6,110.9,110.1,.513,12.6,24.2,0.246,.511,13.8,28.1,0.240
526,2011-12,IND*,NBA,66,42,24,.636,15990,2354,5375,1962,4311,392,1064,1349,1724,826,2070,2896,1228,523,357,925,1430,6449,3.30,-0.71,2.60,90.7,106.7,103.1,.474,13.1,29.2,0.251,.476,14.1,27.7,0.222
527,2014-15,MEM,NBA,58,42,16,.724,14145,2213,4820,1913,3930,300,890,1062,1369,610,1885,2495,1270,495,259,762,1120,5788,4.12,-0.03,4.09,92.0,106.7,102.3,.490,12.3,24.8,0.220,.491,14.5,25.0,0.187
528,1974-75,HOU*,NBA,82,41,41,.500,19780,3448,7231,,,,,1625,2034,1177,2495,3672,2155,746,351,1759,2068,8521,1.06,-0.22,0.84,102.9,100.4,99.4,.477,17.8,33.1,0.225,.481,17.3,29.3,0.221
529,1977-78,ATL*,NBA,82,41,41,.500,19830,3335,7253,,,,,1836,2316,1160,2359,3519,1901,916,408,1592,2470,8506,-0.13,0.01,-0.13,103.3,99.7,99.8,.460,16.1,30.8,0.253,.474,19.9,33.0,0.329
530,1979-80,HOU*,NBA,82,41,41,.500,19930,3599,7496,3495,7117,104,379,1782,2326,1394,2217,3611,2149,782,373,1565,1927,9084,0.17,0.10,0.27,101.2,108.1,108.0,.487,15.5,37.6,0.238,.499,16.1,36.8,0.230
531,1979-80,SAS*,NBA,82,41,41,.500,19755,3856,7738,3804,7532,52,206,2024,2528,1153,2515,3668,2326,771,333,1589,2103,9788,-0.38,0.13,-0.25,109.5,108.6,109.0,.502,15.2,31.8,0.262,.506,14.4,33.2,0.216
532,1983-84,PHO*,NBA,82,41,41,.500,19780,3677,7220,3603,6929,74,291,1673,2204,1066,2298,3364,2214,693,388,1451,2147,9101,0.89,-0.24,0.65,101.4,108.9,108.0,.514,15.1,31.4,0.232,.501,15.3,31.7,0.277
533,1984-85,SAS*,NBA,82,41,41,.500,19780,3698,7202,3643,7000,55,202,1961,2571,1127,2470,3597,2316,757,443,1542,2180,9412,0.91,-0.28,0.63,103.9,109.9,109.0,.517,15.6,33.2,0.272,.501,15.0,31.5,0.269
534,1984-85,UTA*,NBA,82,41,41,.500,19755,3478,7302,3375,6995,103,307,1878,2434,1081,2554,3635,2143,712,697,1575,1961,8937,-0.11,-0.21,-0.32,105.1,103.3,103.4,.483,15.8,29.0,0.257,.469,15.7,34.7,0.238
535,1986-87,IND*,NBA,82,41,41,.500,19930,3454,7324,3360,7008,94,316,1696,2170,1132,2464,3596,2170,697,311,1276,2097,8698,-0.65,0.48,-0.17,98.8,106.0,106.6,.478,13.4,30.5,0.232,.487,14.9,31.2,0.281
536,1989-90,ATL,NBA,82,41,41,.500,19730,3417,7019,3293,6608,124,411,1943,2544,1273,2187,3460,1820,717,353,1270,1871,8901,1.02,-0.39,0.64,95.8,113.0,111.9,.496,13.5,36.3,0.277,.509,14.0,34.5,0.254
537,1989-90,HOU*,NBA,82,41,41,.500,19805,3483,7250,3330,6759,153,491,1633,2267,1217,2638,3855,2194,809,551,1513,1934,8752,1.46,0.24,1.71,101.2,104.8,103.4,.491,15.5,33.1,0.225,.475,14.7,30.8,0.228
538,1989-90,SEA,NBA,82,41,41,.500,19905,3466,7243,3235,6593,231,650,1606,2167,1323,2255,3578,1874,701,335,1336,2064,8769,1.04,0.36,1.40,95.3,110.9,109.8,.494,14.0,37.5,0.222,.499,14.3,30.9,0.297
539,1990-91,IND*,NBA,82,41,41,.500,19805,3450,6994,3201,6245,249,749,2010,2479,1018,2376,3394,2181,658,357,1355,2088,9159,-0.39,0.01,-0.38,99.4,111.7,112.1,.511,14.4,30.6,0.287,.503,13.1,33.6,0.254
540,1990-91,SEA*,NBA,82,41,41,.500,19880,3500,7117,3364,6690,136,427,1608,2143,1222,2173,3395,2042,861,380,1404,1973,8744,1.23,0.08,1.31,96.2,109.7,108.5,.501,14.8,36.3,0.226,.503,16.0,33.8,0.277
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
541,1992-93,IND*,NBA,82,41,41,.500,19755,3371,7022,3114,6233,257,789,1837,2399,1220,2455,3675,2144,615,403,1256,2045,8836,1.70,0.08,1.77,96.0,111.9,110.1,.498,13.5,34.2,0.262,.485,12.7,32.6,0.281
542,1992-93,LAC*,NBA,82,41,41,.500,19805,3544,7329,3411,6838,133,491,1562,2177,1183,2360,3543,2242,847,491,1338,1920,8783,0.35,-0.03,0.33,99.1,107.4,107.1,.493,13.9,32.7,0.213,.489,15.1,33.3,0.263
543,1992-93,ORL,NBA,82,41,41,.500,19880,3257,6708,2940,5819,317,889,1821,2495,1040,2566,3606,1952,542,467,1429,1925,8652,1.32,0.03,1.35,96.3,108.5,107.1,.509,15.5,31.4,0.271,.473,11.9,31.2,0.232
544,1993-94,CHH,NBA,82,41,41,.500,19830,3382,7100,3046,6184,336,916,1632,2135,1019,2475,3494,2214,724,394,1266,1747,8732,-0.22,-0.01,-0.23,97.5,108.4,108.6,.500,13.6,29.2,0.230,.492,13.2,33.0,0.205
545,1994-95,DEN*,NBA,82,41,41,.500,19980,3098,6461,2685,5301,413,1160,1700,2305,1040,2402,3442,1836,660,585,1381,2063,8309,0.84,0.11,0.95,91.5,109.1,108.2,.511,15.6,32.0,0.263,.487,13.2,29.8,0.257
546,1995-96,CHH,NBA,82,41,41,.500,19880,3108,6618,2524,5098,584,1520,1631,2119,987,2256,3243,1907,582,277,1241,1815,8431,-0.57,0.09,-0.49,91.6,111.2,111.8,.514,14.1,29.5,0.246,.529,13.9,29.7,0.217
547,1995-96,PHO*,NBA,82,41,41,.500,19955,3159,6673,2832,5689,327,984,1907,2472,1009,2501,3510,2001,623,331,1207,1776,8552,0.33,-0.05,0.28,93.2,110.3,110.0,.498,13.5,29.8,0.286,.511,13.3,28.6,0.225
548,1997-98,HOU*,NBA,82,41,41,.500,19830,2946,6513,2373,4843,573,1670,1634,2120,987,2350,3337,1799,686,294,1298,1653,8099,-0.76,-0.47,-1.22,91.0,107.7,108.6,.496,14.8,29.8,0.251,.499,13.3,30.7,0.208
549,1997-98,ORL,NBA,82,41,41,.500,19830,2771,6455,2478,5548,293,907,1552,2138,1178,2203,3381,1694,649,441,1258,1617,7387,-1.07,0.55,-0.53,87.1,102.6,103.8,.452,14.5,34.2,0.240,.478,14.8,33.1,0.202
550,1999-00,ORL,NBA,82,41,41,.500,19755,3169,7014,2875,6144,294,870,1574,2142,1145,2540,3685,1709,743,467,1443,1967,8206,0.68,-0.25,0.43,97.3,102.4,101.7,.473,15.4,31.6,0.224,.476,15.9,30.1,0.226
551,2000-01,IND*,NBA,82,41,41,.500,19980,2828,6431,2432,5272,396,1159,1539,2009,921,2595,3516,1763,563,487,1244,1926,7591,-0.20,-0.58,-0.77,89.4,102.0,102.2,.471,14.5,27.0,0.239,.452,12.8,28.6,0.235
552,2001-02,MIL,NBA,82,41,41,.500,19905,3041,6577,2448,4994,593,1583,1321,1767,841,2557,3398,1847,596,388,1157,1788,7996,-0.22,-0.40,-0.62,90.2,106.9,107.1,.507,13.6,25.6,0.201,.477,12.0,29.1,0.217
553,2003-04,MIL*,NBA,82,41,41,.500,19780,2970,6650,2569,5505,401,1145,1698,2192,960,2502,3462,1872,554,383,1110,1668,8039,1.06,-0.64,0.42,91.6,106.5,105.4,.477,12.7,27.6,0.255,.485,13.3,28.2,0.213
554,2003-04,NOH*,NBA,82,41,41,.500,19830,2772,6605,2241,4939,531,1666,1454,1937,1091,2418,3509,1716,708,346,1228,1715,7529,-0.10,-0.62,-0.72,89.1,102.3,102.4,.460,14.1,30.6,0.220,.476,15.0,28.7,0.218
555,2003-04,POR,NBA,82,41,41,.500,19980,2898,6467,2517,5365,381,1102,1263,1728,1040,2376,3416,1768,613,443,1213,1554,7440,-1.27,0.69,-0.58,86.2,103.7,105.1,.478,14.4,31.2,0.195,.482,13.3,30.0,0.186
556,2005-06,CHI*,NBA,82,41,41,.500,19905,3004,6737,2444,5260,560,1477,1452,1967,906,2602,3508,1804,508,345,1224,2038,8020,0.63,-0.12,0.51,92.9,104.0,103.4,.487,13.9,26.3,0.216,.464,13.9,25.3,0.295
557,2005-06,IND*,NBA,82,41,41,.500,19730,2786,6274,2250,4738,536,1536,1591,2158,898,2559,3457,1631,598,409,1254,1821,7699,1.89,-0.27,1.62,89.7,104.5,102.4,.487,14.8,27.1,0.254,.464,13.0,27.4,0.232
558,2005-06,UTA,NBA,82,41,41,.500,19880,2744,6207,2433,5282,311,925,1774,2466,1071,2380,3451,1772,524,492,1290,2032,7573,-2.63,0.14,-2.49,87.8,104.1,107.0,.467,15.0,32.4,0.286,.490,14.0,26.8,0.303
559,2006-07,NJN*,NBA,82,41,41,.500,19880,2913,6379,2304,4703,609,1676,1566,2153,822,2525,3347,1962,499,273,1212,1869,8001,-0.77,-0.23,-1.00,91.4,105.7,106.6,.504,14.2,24.6,0.245,.490,13.7,25.6,0.266
560,2006-07,WAS*,NBA,82,41,41,.500,19830,3070,6820,2509,5206,561,1614,1855,2425,998,2379,3377,1660,635,375,1133,1823,8556,-0.51,-0.29,-0.80,94.1,110.1,110.6,.491,12.6,28.1,0.272,.517,14.4,29.0,0.249
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
561,2007-08,POR,NBA,82,41,41,.500,19905,2935,6546,2397,5120,538,1426,1412,1841,901,2438,3339,1733,455,360,1056,1642,7820,-0.98,0.46,-0.52,87.9,107.3,108.4,.489,12.6,26.8,0.216,.491,12.1,28.2,0.212
562,2007-08,TOR*,NBA,82,41,41,.500,19830,3148,6726,2576,5267,572,1459,1347,1658,790,2496,3286,1953,570,336,959,1596,8215,2.90,-0.43,2.47,90.2,110.2,107.0,.511,11.4,23.4,0.200,.505,13.5,25.0,0.205
563,2008-09,CHI*,NBA,82,41,41,.500,19930,3126,6846,2633,5553,493,1293,1633,2052,970,2481,3451,1732,615,453,1192,1709,8378,-0.28,0.12,-0.16,93.1,108.4,108.7,.493,13.3,28.0,0.239,.493,13.1,29.1,0.238
564,2008-09,PHI*,NBA,82,41,41,.500,19755,2997,6532,2656,5460,341,1072,1652,2216,1039,2336,3375,1647,658,415,1157,1650,7987,0.07,0.09,0.16,90.0,107.9,107.8,.485,13.4,31.3,0.253,.507,14.9,28.6,0.216
565,2009-10,CHI*,NBA,82,41,41,.500,19905,3081,6825,2729,5759,352,1066,1479,1962,937,2715,3652,1704,531,478,1175,1648,7993,-1.63,0.00,-1.63,93.1,103.5,105.3,.477,13.3,26.6,0.217,.484,12.3,25.2,0.212
566,2010-11,PHI*,NBA,82,41,41,.500,19930,3125,6776,2682,5528,443,1248,1426,1851,850,2578,3428,1861,621,355,1063,1592,8119,1.50,-0.50,1.01,91.7,106.6,105.0,.494,12.3,24.6,0.210,.487,13.5,25.5,0.231
567,2011-12,LAL*,NBA,66,41,25,.621,16065,2429,5319,2067,4207,362,1112,1202,1589,799,2251,3050,1485,390,351,997,1109,6422,1.42,0.54,1.96,90.5,106.0,104.4,.491,14.2,29.1,0.226,.476,10.7,25.2,0.158
568,2011-12,MEM*,NBA,66,41,25,.621,15940,2425,5422,2148,4573,277,849,1142,1504,831,1944,2775,1290,631,345,955,1316,6269,2.02,0.42,2.43,90.8,104.0,101.8,.473,13.6,29.8,0.211,.485,16.3,27.3,0.227
569,2012-13,BOS*,NBA,81,41,40,.506,19840,3001,6459,2503,5069,498,1390,1318,1698,654,2533,3187,1843,667,365,1181,1717,7818,-0.22,-0.40,-0.62,91.7,103.1,103.3,.503,14.1,20.1,0.204,.482,14.2,26.7,0.216
570,2012-13,DAL,NBA,82,41,41,.500,19980,3182,6892,2576,5264,606,1628,1323,1669,767,2670,3437,1906,648,454,1144,1698,8293,-0.60,0.36,-0.24,94.1,105.9,106.5,.506,13.0,21.8,0.192,.492,13.3,26.9,0.227
571,2014-15,HOU,NBA,59,41,18,.695,14285,2170,4951,1478,2958,692,1993,1062,1478,717,1861,2578,1288,574,283,1003,1339,6094,3.56,0.28,3.83,96.2,106.5,102.8,.508,15.2,27.7,0.215,.482,15.1,26.9,0.222
572,1974-75,CLE,NBA,82,40,42,.488,19880,3408,7371,,,,,1301,1753,1058,2502,3560,1903,600,348,1462,1881,8117,-0.37,0.06,-0.31,100.4,97.6,98.0,.462,15.2,28.2,0.177,.451,16.5,33.0,0.224
573,1974-75,DET*,NBA,82,40,42,.488,19705,3289,7053,,,,,1533,1975,1002,2515,3517,1916,679,380,1557,1866,8111,-1.43,0.24,-1.19,100.5,98.3,99.7,.466,16.4,28.2,0.217,.470,15.9,30.5,0.194
574,1974-75,NYK*,NBA,82,40,42,.488,19730,3359,7464,,,,,1518,1967,981,2652,3633,1675,652,300,1374,2001,8236,-1.23,0.32,-0.91,103.1,97.1,98.3,.450,14.2,25.6,0.203,.457,15.3,28.7,0.220
575,1975-76,HOU,NBA,82,40,42,.488,19755,3546,7304,,,,,1616,2046,1059,2644,3703,2213,656,359,1665,2045,8708,-0.80,0.09,-0.72,104.7,101.1,101.8,.485,16.9,30.0,0.221,.477,15.2,29.7,0.208
576,1975-76,LAL,NBA,82,40,42,.488,19705,3547,7622,,,,,1670,2164,1132,2870,4002,1939,674,528,1612,2025,8764,0.09,0.09,0.17,108.0,98.9,98.8,.465,15.8,28.5,0.219,.450,14.9,32.5,0.197
577,1976-77,KCK,NBA,82,40,42,.488,19830,3561,7733,,,,,1706,2140,1222,2593,3815,1982,849,386,1576,2173,8828,0.88,0.05,0.93,106.4,100.5,99.6,.460,15.4,30.9,0.221,.472,17.4,29.7,0.264
578,1976-77,NYK,NBA,82,40,42,.488,19755,3659,7530,,,,,1587,2078,974,2680,3654,1956,714,304,1680,2007,8905,-0.01,0.03,0.02,108.1,100.1,100.1,.486,16.6,26.4,0.211,.470,15.7,30.3,0.230
579,1976-77,SEA,NBA,82,40,42,.488,19805,3439,7639,,,,,1646,2386,1355,2433,3788,1772,932,503,1759,2198,8524,-1.55,0.12,-1.43,106.8,96.7,98.2,.450,16.8,33.8,0.215,.462,18.4,34.1,0.254
580,1977-78,CHI,NBA,82,40,42,.488,19755,3330,7041,,,,,1863,2471,1248,2577,3825,2119,665,322,1667,1930,8523,-0.89,0.10,-0.79,101.5,102.0,102.9,.473,17.0,34.5,0.265,.490,15.4,29.2,0.202
Rk,Season,Tm,Lg,G,W,L,W/L%,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MOV,SOS,SRS,Pace,ORtg,DRtg,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,ORB%,FT/FGA
581,1980-81,HOU*,NBA,82,40,42,.488,19805,3573,7335,3552,7217,21,118,1711,2223,1216,2347,3563,2099,705,390,1451,1901,8878,0.33,-0.53,-0.20,100.5,107.0,106.7,.489,14.9,33.9,0.233,.496,14.7,33.4,0.214
582,1980-81,KCK*,NBA,82,40,42,.488,19830,3572,7151,3523,6983,49,168,1576,2206,1037,2450,3487,2271,719,385,1448,2092,8769,0.01,-0.51,-0.49,101.3,104.7,104.7,.503,15.1,29.2,0.220,.483,15.6,31.7,0.265
583,1983-84,ATL*,NBA,82,40,42,.488,19855,3230,6809,3207,6703,23,106,1838,2414,1112,2232,3344,1827,626,558,1329,2091,8321,-1.29,0.22,-1.08,95.3,105.5,106.9,.476,14.4,31.6,0.270,.482,15.1,34.8,0.268
584,1984-85,WSB*,NBA,82,40,42,.488,19855,3534,7383,3425,6985,109,398,1478,1989,1012,2395,3407,2088,709,393,1282,1869,8655,-0.27,0.42,0.15,100.3,104.3,104.6,.486,13.4,27.5,0.200,.491,15.3,31.8,0.226
585,1985-86,POR*,NBA,82,40,42,.488,19855,3610,7281,3536,7006,74,275,2142,2799,1153,2316,3469,2180,859,356,1529,2205,9436,1.06,-0.45,0.61,104.5,109.2,108.2,.501,15.2,32.8,0.294,.507,16.4,33.7,0.275
586,1986-87,CHI*,NBA,82,40,42,.488,19830,3382,7155,3304,6856,78,299,1754,2254,1248,2400,3648,2143,677,438,1257,1922,8596,0.89,0.38,1.27,95.8,108.6,107.6,.478,13.4,35.0,0.245,.491,13.8,30.0,0.251
587,1988-89,WSB,NBA,82,40,42,.488,19855,3519,7591,3467,7348,52,243,1789,2318,1254,2354,3608,2048,694,325,1291,2054,8879,-2.16,0.39,-1.77,100.8,106.4,108.5,.467,13.0,33.1,0.236,.493,14.2,32.5,0.267
588,1991-92,IND*,NBA,82,40,42,.488,19955,3498,7079,3165,6139,333,940,1868,2364,1083,2564,3647,2398,705,393,1402,2137,9197,1.89,-0.04,1.85,99.0,111.7,109.9,.518,14.7,31.8,0.264,.483,12.8,32.6,0.270
589,1991-92,NJN*,NBA,82,40,42,.488,19780,3473,7580,3249,6910,224,670,1471,2009,1512,2392,3904,1937,736,615,1392,1834,8641,-1.70,0.15,-1.54,98.0,107.0,108.7,.473,14.1,39.1,0.194,.488,14.1,33.7,0.247
590,1992-93,DET,NBA,82,40,42,.488,19780,3267,7211,2975,6303,292,908,1426,1957,1293,2315,3608,1941,580,249,1152,1747,8252,-1.39,0.29,-1.10,93.2,107.4,108.9,.473,12.5,34.6,0.198,.500,13.5,32.2,0.212
591,1996-97,MIN*,NBA,82,40,42,.488,19780,2937,6436,2566,5343,371,1093,1637,2180,957,2302,3259,1874,618,557,1243,1818,7882,-1.48,-0.35,-1.82,90.7,105.5,107.1,.485,14.4,28.8,0.254,.486,14.6,31.7,0.252
592,1996-97,PHO*,NBA,82,40,42,.488,19855,3143,6705,2616,5277,527,1428,1618,2125,916,2376,3292,2067,664,322,1180,1727,8431,0.66,-0.45,0.21,93.2,109.3,108.6,.508,13.4,27.1,0.241,.507,14.4,30.6,0.215
593,1999-00,DAL,NBA,82,40,42,.488,19730,3195,7047,2676,5721,519,1326,1407,1751,931,2444,3375,1810,592,416,1124,1770,8316,-0.57,0.29,-0.28,94.9,106.6,107.2,.490,12.6,25.5,0.200,.488,14.2,33.9,0.210
594,2000-01,DEN,NBA,82,40,42,.488,19780,2979,6877,2467,5433,512,1444,1448,1964,1044,2583,3627,1970,552,538,1136,1820,7918,-2.46,0.64,-1.83,92.6,103.7,106.3,.470,12.8,28.3,0.211,.476,12.1,28.2,0.223
595,2002-03,SEA,NBA,82,40,42,.488,19855,2887,6599,2431,5308,456,1291,1325,1780,963,2385,3348,1775,679,295,1085,1712,7555,-0.12,0.49,0.37,88.0,103.7,103.9,.472,12.8,28.1,0.201,.484,14.3,28.2,0.210
596,2005-06,MIL*,NBA,82,40,42,.488,19855,2976,6566,2469,5231,507,1335,1561,2115,929,2448,3377,1769,597,270,1197,1902,8020,-1.04,-0.04,-1.07,91.2,106.3,107.4,.492,13.8,27.3,0.238,.504,13.8,25.4,0.262
597,2006-07,LAC,NBA,82,40,42,.488,19730,2880,6318,2566,5415,314,903,1769,2245,888,2484,3372,1762,596,472,1239,1858,7843,-0.46,0.39,-0.08,90.8,105.1,105.6,.481,14.5,27.2,0.280,.488,13.3,25.3,0.249
598,2006-07,ORL*,NBA,82,40,42,.488,19780,2875,6090,2533,5128,342,962,1679,2393,920,2418,3338,1525,565,416,1392,1904,7771,0.78,-0.44,0.34,89.9,104.9,104.1,.500,16.3,29.3,0.276,.480,14.6,26.3,0.286
599,2007-08,PHI*,NBA,82,40,42,.488,19755,3056,6648,2754,5696,302,952,1509,2137,1067,2370,3437,1673,712,400,1172,1620,7923,0.41,-0.23,0.19,90.4,106.4,106.0,.482,13.4,31.8,0.227,.504,15.1,28.0,0.205
